t,a,b,c
2024-11-14T07:00:00.000000,(48.401224385595825-75.78861979858698j),(-88.86763108074618-4.752154291201432j),(40.46640669515039+80.54077408978841j)
2024-11-14T07:00:20.000000,(49.08338786070881-76.38458971021478j),(-89.68159757050368-4.153862057996816j),(40.59820970979485+80.53845176821156j)
2024-11-14T07:00:50.000000,(48.46536076936325-76.08099458895462j),(-89.0551489902209-4.120485367253839j),(40.58978822085773+80.20147995620842j)
2024-11-14T07:01:10.000000,(48.32470184741056-75.6718622551729j),(-88.43647014558847-4.468636454899181j),(40.111768298177985+80.14049871007204j)
2024-11-14T07:01:20.000000,(48.443864922283986-75.98100108862478j),(-89.15997679220031-4.153065932333832j),(40.71611186991624+80.13406702095867j)
2024-11-14T07:01:40.000000,(47.90751874422479-76.18267829594335j),(-88.75316159515431-3.6889756616690303j),(40.845642850929565+79.87165395761257j)
2024-11-14T07:01:50.000000,(48.407329511403226-76.11771952026024j),(-88.93324683311292-4.371132753175432j),(40.52591732170963+80.48885227343563j)
2024-11-14T07:02:10.000000,(48.16249005727417-75.86835843757729j),(-88.7163655241282-4.065682559348687j),(40.553875466854045+79.93404099692597j)
2024-11-14T07:02:20.000000,(48.66606713629504-76.80323324566874j),(-89.71543810962444-4.500499999731909j),(41.049370973329424+81.30373324540061j)
2024-11-14T07:02:30.000000,(48.66260493934365-76.28078678486199j),(-89.6223753270627-4.382710511476352j),(40.959770387719054+80.66349729633835j)
2024-11-14T07:02:50.000000,(48.57832908303356-76.51374451127128j),(-89.45413547589764-3.969622641918608j),(40.875806392864156+80.48336715318997j)
2024-11-14T07:03:00.000000,(48.88804256591933-77.0911907523653j),(-89.96213990281201-4.027778343927514j),(41.07409733689273+81.11896909629277j)
2024-11-14T07:03:20.000000,(48.47682918663834-76.78292921863068j),(-89.51131536561692-3.7528932153573185j),(41.03448617897858+80.53582243398786j)
2024-11-14T07:03:30.000000,(48.5551818720973-76.92239503614316j),(-89.58137524609663-3.8900532861585626j),(41.026193373999405+80.81244832230175j)
2024-11-14T07:03:40.000000,(48.579448271173575-76.56761579632186j),(-89.55736336890956-3.884030308079309j),(40.977915097736+80.45164610440116j)
2024-11-14T07:04:00.000000,(48.528921296015625-76.30692361292118j),(-89.45876017263686-3.803503238837375j),(40.92983887662127+80.11042685175856j)
2024-11-14T07:04:10.000000,(48.63917668773675-76.24088092668225j),(-89.35258870287815-3.900229782637731j),(40.71341201514143+80.14111070931993j)
2024-11-14T07:04:20.000000,(48.430421919543186-75.96437193547983j),(-89.1725933672055-4.000078563447287j),(40.742171447662415+79.96445049892709j)
2024-11-14T07:04:30.000000,(48.61737652537066-76.38511258226315j),(-89.55627724495284-3.8045614400471712j),(40.9389007195821+80.18967402231029j)
2024-11-14T07:04:50.000000,(48.22709736510725-76.04161177596656j),(-89.42746920516706-3.7489577615113427j),(41.20037184005989+79.79056953747792j)
2024-11-14T07:05:00.000000,(48.69553261695233-75.79116770689198j),(-89.23564540020861-4.268595541454576j),(40.540112783256276+80.05976324834653j)
