t,a,b,c
2024-11-14T07:00:00.000000,(87.32983756302512-147.1657199898977j),(-165.2807696598495-12.63713461873781j),(77.95093209682446+159.8028546086356j)
2024-11-14T07:00:20.000000,(87.4516909485602-147.28780415788032j),(-165.61320898492298-12.096370613494932j),(78.16151803636286+159.38417477137526j)
2024-11-14T07:00:30.000000,(87.51138748122612-148.27104324332743j),(-166.11512595512013-11.530211555579882j),(78.60373847389405+159.80125479890742j)
2024-11-14T07:00:50.000000,(87.67723915059642-148.26507300563722j),(-165.54475585526924-12.62771922878985j),(77.86751670467297+160.8927922344272j)
2024-11-14T07:01:00.000000,(87.4413569880915-147.19311362976083j),(-165.83174959147775-12.09072784184422j),(78.3903926033862+159.2838414716051j)
2024-11-14T07:01:10.000000,(88.55293164994936-147.47115014993318j),(-166.62871738711365-11.837742351705675j),(78.07578573716442+159.3088925016388j)
2024-11-14T07:01:20.000000,(87.39812615215983-146.9714449913237j),(-165.19244718082342-11.91060926435858j),(77.79432102866372+158.8820542556823j)
2024-11-14T07:01:40.000000,(85.96246686116527-146.63590142936823j),(-165.02841514381768-10.951878214946895j),(79.06594828265239+157.5877796443151j)
2024-11-14T07:01:50.000000,(88.48472297989478-147.44472120143567j),(-166.9409972755415-11.23723648487598j),(78.45627429564671+158.68195768631173j)
2024-11-14T07:02:20.000000,(89.03939138689418-146.09776087144112j),(-166.06055022600052-12.93059901340974j),(77.02115883910633+159.0283598848509j)
2024-11-14T07:02:30.000000,(87.06886433460123-147.81425507947822j),(-165.31935807971843-10.711298457923776j),(78.25049374511713+158.525553537402j)
2024-11-14T07:02:50.000000,(89.08992149499998-150.5104433649135j),(-169.21540418164696-10.197097696595575j),(80.1254826866465+160.707541061509j)
2024-11-14T07:03:00.000000,(88.41390192483235-147.59604377006625j),(-167.35287460200087-11.592828551085528j),(78.93897267716855+159.18887232115185j)
2024-11-14T07:03:10.000000,(88.02122374777527-147.34564220602257j),(-166.8337409936151-10.988351490044035j),(78.81251724583984+158.33399369606667j)
2024-11-14T07:03:20.000000,(87.47480173551865-147.60950946184977j),(-167.23107732479647-10.47604768936925j),(79.75627558927769+158.08555715121898j)
2024-11-14T07:03:30.000000,(88.25970249330189-147.7724007969874j),(-167.81512075043463-11.12605775798408j),(79.55541825713267+158.8984585549715j)
2024-11-14T07:03:40.000000,(88.45925974832375-148.22436071232926j),(-168.69152389206224-11.831532136870948j),(80.23226414373859+160.05589284920035j)
2024-11-14T07:03:50.000000,(87.681005934551-147.9060514555712j),(-167.37091169688395-12.078113824710996j),(79.68990576233298+159.9841652802822j)
2024-11-14T07:04:00.000000,(87.90393030429706-147.74726205562925j),(-167.2122812489417-12.268610611016621j),(79.3083509446447+160.01587266664583j)
2024-11-14T07:04:10.000000,(87.20660241933707-147.1367417675796j),(-166.62753525864147-11.808322204921128j),(79.42093283930444+158.94506397250075j)
2024-11-14T07:04:20.000000,(87.26381432650493-147.91849482005688j),(-166.80471247198804-11.017865830644228j),(79.54089814548293+158.9363606507011j)
2024-11-14T07:04:30.000000,(87.36856705606337-147.76246293258902j),(-167.05189205974474-11.916339751457654j),(79.68332500368132+159.67880268404653j)
2024-11-14T07:05:00.000000,(89.73524358353794-148.8963149179289j),(-169.64134215279623-11.031907452801054j),(79.9060985692582+159.9282223707299j)
